"beta_error","beta_sd_avg","omega_error","omega_sd_avg","rho_error","rho_sd_avg","rho","N","n_reps","beta_free","omega_var","Tfull"
0.00560750138951339,0.108591799730923,0.0140691687793987,0.173763163816746,0.0194390740980583,0.148211885136153,-0.1,200,1000,1,1,3
0.00365201072565717,0.10776359767764,0.0123169318366633,0.173688382848024,0.0213169070512338,0.163683044259454,0,200,1000,1,1,3
0.00800672347141381,0.106725550687814,0.00285017379749666,0.172099379093896,0.0267484026930996,0.177322936116723,0.1,200,1000,1,1,3
0.014744323732718,0.106533028710469,0.00895336405234806,0.17415639449514,0.0023951911450222,0.184225822269391,0.2,200,1000,1,1,3
0.0091089372673952,0.105218674238643,0.00142091194211922,0.173291991774201,0.0114047656994393,0.189440333947114,0.3,200,1000,1,1,3
0.012783749447332,0.105856045019744,0.0181456299080561,0.176878056357021,-0.0193893729590766,0.192189695873493,0.4,200,1000,1,1,3
0.0124740166731634,0.105257390771148,0.0121753427672798,0.176957500212055,-0.0252201981742499,0.18316693595678,0.5,200,1000,1,1,3
0.0137028856770454,0.105528200897608,0.0186349966839683,0.179262261497983,-0.0427061640633372,0.167935569857432,0.6,200,1000,1,1,3
0.0197377940556028,0.106176015902549,0.0209425282143054,0.182614944569007,-0.0357872665011374,0.133531262744307,0.7,200,1000,1,1,3
0.00526293397234478,0.107566298633503,0.0152952203185456,0.187879799910823,-0.0279213850580692,0.0877002595859231,0.8,200,1000,1,1,3
0.00186279423565874,0.112039191859366,0.00935523100710415,0.207976251210507,-0.0100694541019817,0.0352886104405353,0.9,200,1000,1,1,3
0.00199812058258,0.116033610812517,0.00641372049721375,0.170379762837323,0.00132346972196002,0.0156171706297533,-0.9,200,1000,1,1,4
0.00280300686765193,0.110304557024188,0.00404200307318209,0.162526782397981,0.00317208311336305,0.0289491696742031,-0.8,200,1000,1,1,4
0.00122933521648575,0.107082143172141,-0.00677846449560069,0.157425018105709,0.0064251656633427,0.0414861017690526,-0.7,200,1000,1,1,4
0.00416807193109488,0.104873323465041,-0.000486757919246077,0.15637331827206,0.00546390681065789,0.0539665735844683,-0.6,200,1000,1,1,4
-0.000537119067651302,0.103372387306236,0.0021778552993121,0.155641183235054,0.00883549906869532,0.0672345017143548,-0.5,200,1000,1,1,4
0.000131255468059124,0.102103201521175,0.00975294017940738,0.155125650807769,0.00929658616333221,0.0798458686423764,-0.4,200,1000,1,1,4
0.00750520847186926,0.100709587197963,0.000385217094577901,0.152481670272062,0.00818810695012816,0.0920945698143276,-0.3,200,1000,1,1,4
0.00230024719592385,0.0994873090065028,0.00505737894470578,0.151966242441368,0.0144488915394103,0.103882739570341,-0.2,200,1000,1,1,4
0.00691389781584899,0.0986972041511022,0.00481126605583292,0.151234096790684,0.0109971230347488,0.113212655668914,-0.1,200,1000,1,1,4
0.0104599663061621,0.0981486059870489,0.00882245156090285,0.151159259757489,0.0116108486635347,0.121776311954326,0,200,1000,1,1,4
0.00760821355117765,0.0972480662144829,0.00246136764967663,0.150585799997588,0.00924386857863698,0.131054210428692,0.1,200,1000,1,1,4
0.00608381417248578,0.0969411598410078,0.00462324582663232,0.151211952042659,0.00996906983769259,0.138067040768645,0.2,200,1000,1,1,4
0.0133457838731121,0.097345652588089,0.0203557883883479,0.154333994258302,0.000553943963456646,0.144334320954003,0.3,200,1000,1,1,4
0.00150808510691128,0.0962671863177813,-0.011968037946996,0.151130439653752,0.00166404498204447,0.144825224851106,0.4,200,1000,1,1,4
0.0101858378237647,0.0972532005309377,0.0119455191150809,0.156201785293709,-0.0167677226904147,0.142445088998019,0.5,200,1000,1,1,4
0.00534786801633636,0.0977913347837601,0.00962279791009722,0.15820970685853,-0.0322440289243111,0.133726038359763,0.6,200,1000,1,1,4
0.00845022285526259,0.0986979157703274,0.00598369361111334,0.161944986604754,-0.0258266112473532,0.108297158384425,0.7,200,1000,1,1,4
0.00331563054898113,0.100453154947011,0.00647475455232094,0.170002314991287,-0.0239239819889755,0.0734736699328351,0.8,200,1000,1,1,4
0.00238730676458867,0.104691480253427,0.00686034273525325,0.191592246349093,-0.00853955754892907,0.0308623729029019,0.9,200,1000,1,1,4
0.00259772566030995,0.104621687439568,0.000587531081140958,0.158600430947704,0.00172269340764423,0.0154744043259263,-0.9,300,1000,1,1,3
0.00706298212418708,0.099784205219122,0.0121047699767661,0.152465144765368,0.00154047673638868,0.0290374374552899,-0.8,300,1000,1,1,3
0.00865513384808214,0.0967776043152886,0.00950750729560644,0.148533608694338,0.00429536863347002,0.0427526501920303,-0.7,300,1000,1,1,3
0.00696242955846509,0.0943074789566237,0.00600664936021804,0.145132494225601,0.00788284715829014,0.0561432064826455,-0.6,300,1000,1,1,3
0.0051726043721037,0.0925123422641353,0.00494356871821999,0.142730722068176,0.0063203008522684,0.0683732253507402,-0.5,300,1000,1,1,3
0.00895804687182139,0.0911031861861598,0.00408794526088082,0.1412849469555,0.00570476151882159,0.0811188119573543,-0.4,300,1000,1,1,3
0.00767926650204642,0.0901211914471169,0.0146744957911108,0.141528392632861,0.00907411923129937,0.0938500881677848,-0.3,300,1000,1,1,3
0.00750708609563699,0.089017812760284,0.00769645512291419,0.140529567464002,0.0117826385106626,0.107507966534823,-0.2,300,1000,1,1,3
-0.00193606916039554,0.0878655791008817,0.00193196722355013,0.139304595692174,0.0129161816574483,0.119581925581238,-0.1,300,1000,1,1,3
0.00444301096847495,0.0871572790937275,0.00147191973850056,0.138994736309301,0.016567311426018,0.132367195903099,0,300,1000,1,1,3
0.00871701237023558,0.0865773161197393,0.0089521258963791,0.140284634499323,0.0192097463061888,0.143884319460689,0.1,300,1000,1,1,3
0.00614152284868099,0.0860491297656779,0.00883417836381483,0.140796069240444,0.00844934744192326,0.1518661683414,0.2,300,1000,1,1,3
0.00530869500618156,0.085421833092365,0.00664245942540609,0.14044839143835,0.000130091137311032,0.15752198662526,0.3,300,1000,1,1,3
0.00862937940411458,0.0852336884835233,0.00995584156930153,0.141917972631859,-0.0138390986964077,0.157554815837597,0.4,300,1000,1,1,3
0.00857104794818329,0.0846628760114274,-0.0016240596184081,0.141227933735492,-0.0198600950120684,0.150178732677258,0.5,300,1000,1,1,3
0.00589545715762296,0.0849114308567427,0.00691104982827228,0.143102033952456,-0.0211400036164712,0.133767422193084,0.6,300,1000,1,1,3
0.00779766374763505,0.0858906108608697,0.018596926871,0.146915753717019,-0.0295259560708831,0.106602776586957,0.7,300,1000,1,1,3
0.00642145003614604,0.0874548662083039,0.0122372736294719,0.15167083409555,-0.019115076337834,0.0671243075427623,0.8,300,1000,1,1,3
0.000306560942862571,0.0911582702144303,0.0104041585400757,0.168812674591133,-0.00715308016577387,0.0270206479361815,0.9,300,1000,1,1,3
0.00519874928710222,0.0942110008483245,0.00308887647759973,0.137240091844672,0.00113318100168435,0.0126430422544374,-0.9,300,1000,1,1,4
0.00264445152402396,0.0897024329506208,-0.00138271225524774,0.131265192234141,0.00334228683056993,0.0235103039127113,-0.8,300,1000,1,1,4
0.00157035746868106,0.0873105486061346,0.0038422676366938,0.129403135749563,0.00332920537295712,0.0336841945853422,-0.7,300,1000,1,1,4
0.00433916971700937,0.0855174783261444,0.00117882827840966,0.127478800494622,0.00448113249870919,0.0439256783024598,-0.6,300,1000,1,1,4
0.00160304651702227,0.084189132922031,0.00157004302859902,0.126229702244229,0.00844872308937842,0.0546613271470805,-0.5,300,1000,1,1,4
0.005930048682789,0.0831702284670919,0.0061982750418134,0.125916304450551,0.00793176292225291,0.06523458788104,-0.4,300,1000,1,1,4
0.00196830462119402,0.0820264366678097,0.00150109614918513,0.123992260814791,0.00921053262125669,0.0749507546125122,-0.3,300,1000,1,1,4
0.00173492795243572,0.0809554320230732,-0.000554584347012093,0.122896842132942,0.0102067319893623,0.0843223336600932,-0.2,300,1000,1,1,4
0.000925029817210193,0.0802993086739885,0.00430699295322718,0.122694305723721,0.0112646009243418,0.0923641406352469,-0.1,300,1000,1,1,4
0.00404651677483652,0.0797267367787727,0.00463616756206475,0.122459835021183,0.00577356843727316,0.0995622373640491,0,300,1000,1,1,4
0.00485098553759949,0.0791427092780553,0.00397835293977681,0.122300272795211,0.0140243844256618,0.106759984789088,0.1,300,1000,1,1,4
-0.000691729380149292,0.0787143953919157,-0.00132706511820364,0.121755614826065,0.0090389777443421,0.112898687382174,0.2,300,1000,1,1,4
0.00543676836218457,0.078654986492196,0.0023025820400646,0.122634464877184,-0.00356513219189458,0.117748626411757,0.3,300,1000,1,1,4
0.00597094047530943,0.0788713934082889,0.0079399543723939,0.124801317600371,-0.00492973592993716,0.120874610306985,0.4,300,1000,1,1,4
0.00691340062223082,0.0791357207360838,0.00801618564494284,0.126361376642085,-0.00783937936715771,0.117799824940993,0.5,300,1000,1,1,4
0.00773225474339992,0.0791899066226178,-0.00322893793202366,0.127255759432842,-0.0166298290253152,0.107807984491334,0.6,300,1000,1,1,4
0.00442515147290426,0.0805148956774969,0.010298578564933,0.132379478304931,-0.017301328095623,0.0871943622206376,0.7,300,1000,1,1,4
0.00228811894151662,0.0818474803832121,0.00178260656707375,0.137625879063668,-0.0140595823009418,0.056702651743407,0.8,300,1000,1,1,4
0.00305589052649484,0.0851112442109871,0.00454929733839024,0.15523474619617,-0.00641402079018928,0.0243408082189201,0.9,300,1000,1,1,4
0.00169693107169741,0.0806369692369113,-0.000431424556890434,0.12181857348328,0.000791668115562867,0.0117530186509169,-0.9,500,1000,1,1,3
0.00361890808916011,0.0768192543287059,0.0098905811644891,0.11700702049728,-0.000476342865047651,0.0221578802198492,-0.8,500,1000,1,1,3
-0.00257183993435894,0.0741871848438312,0.000557612967309592,0.112956532283675,0.00262787486749729,0.0327043561820335,-0.7,500,1000,1,1,3
0.00410758207182889,0.0725866412690759,0.000273452715436538,0.110541442144642,0.00324604566878749,0.0425811098477159,-0.6,500,1000,1,1,3
0.000603160744550919,0.0712356695113544,-0.000718136113719274,0.109155052140873,0.00401587582607735,0.0523939018171598,-0.5,500,1000,1,1,3
0.00111697696491613,0.0702870593393055,0.00639790499869113,0.109068054840558,0.00910919033530203,0.0627814788816085,-0.4,500,1000,1,1,3
0.00580969608555289,0.0691920765426777,0.00188720407985384,0.107603030847809,0.00936235485306654,0.0722439356607445,-0.3,500,1000,1,1,3
-0.000294401137918287,0.0683345479675026,0.00145227993314441,0.106900702138556,0.00910754953641855,0.0818851929281726,-0.2,500,1000,1,1,3
0.00165370331832308,0.0680466586311191,0.00843750952434915,0.107628612378195,0.00200760865815558,0.0911704881251403,-0.1,500,1000,1,1,3
0.00396113541384867,0.067149964663073,0.00206428153333358,0.106908990870035,0.0143832132576979,0.101419377223155,0,500,1000,1,1,3
0.00217014648106826,0.066560877635158,0.000992357370345475,0.10714099459937,0.0132358427392791,0.110720584588717,0.1,500,1000,1,1,3
0.00243634928922752,0.0661100789365837,0.00332448275988739,0.107435055856417,0.0110591639300277,0.117969154908201,0.2,500,1000,1,1,3
0.00187199922397782,0.0657358878019729,0.00919463556450803,0.108403487332227,0.00438687864517969,0.122290763432472,0.3,500,1000,1,1,3
0.00628232065147024,0.065408221593496,0.00565308394083364,0.108605425585111,-0.00211618855369709,0.123286809194447,0.4,500,1000,1,1,3
0.00572234089549374,0.065287720684942,0.00921510086754691,0.10951230551429,-0.0101425993808921,0.116801999027798,0.5,500,1000,1,1,3
0.00625350500678699,0.0654264736258003,0.00968572323872117,0.110277188680239,-0.014142414952466,0.102401778642098,0.6,500,1000,1,1,3
0.00633652991386189,0.0658476075509374,0.00752157595167667,0.111389423770419,-0.0199806040256117,0.0793420360850577,0.7,500,1000,1,1,3
0.00234001140377185,0.0672852697734142,0.00588633679312184,0.116019791523657,-0.00992636310216579,0.0479839940630756,0.8,500,1000,1,1,3
0.00360097424510034,0.0703663149703896,0.00918799557263895,0.129974203848147,-0.00375150506316952,0.0196395737578,0.9,500,1000,1,1,3
0.00497021466140919,0.0728059093766341,0.00261385863652498,0.105749132187061,0.000364800777663511,0.00970277468281264,-0.9,500,1000,1,1,4
0.00128723594681688,0.0694646799807552,0.000510941852088228,0.10173418440846,0.00149077888745454,0.0180678574726523,-0.8,500,1000,1,1,4
0.00206854216771512,0.0676966515750681,0.00604186566351886,0.100297822774253,0.00175386757438332,0.0258685798240329,-0.7,500,1000,1,1,4
0.00238106166804717,0.0661158363054221,-0.000659541543741692,0.0983041593370716,0.00358442071815096,0.033803372247626,-0.6,500,1000,1,1,4
0.00365531399886154,0.0651431743081328,0.00605924309313665,0.0976883650336432,0.00210755602132819,0.0415432392989697,-0.5,500,1000,1,1,4
0.00255353487092324,0.0642566674481843,0.00719057946513928,0.0973724205872252,0.00521299293971876,0.050168842324889,-0.4,500,1000,1,1,4
0.00248031400789744,0.0633507846146261,0.00199159255895549,0.0958644887410746,0.0047359373268057,0.0579282439788507,-0.3,500,1000,1,1,4
0.00286617410701192,0.0626604480311994,0.00358654006064108,0.0952294792336791,0.00555020619689731,0.065205054211033,-0.2,500,1000,1,1,4
0.002620595371251,0.0620017892550145,-0.00104718613304707,0.0941556594935561,0.00255473071906555,0.0712110578317478,-0.1,500,1000,1,1,4
0.00329900316717103,0.0616451325717776,0.00501156442170341,0.0944572748760017,0.000569852991060094,0.0764930642377617,0,500,1000,1,1,4
0.00459545815711385,0.0611941218243366,0.00441109026971044,0.0941449071169885,-6.96795291859684e-05,0.0818215372064515,0.1,500,1000,1,1,4
0.0027650031805404,0.060859906684486,0.00216704012122716,0.094167957602268,0.00599151227066419,0.0873304997972364,0.2,500,1000,1,1,4
0.00457935325948441,0.0607471487748636,0.00294972301885233,0.094909623474762,0.0014917394925684,0.092090109094998,0.3,500,1000,1,1,4
0.00312238095984324,0.0606060343246774,-0.0036180600173232,0.0949808682226919,-0.00556869688623757,0.0948216763666336,0.4,500,1000,1,1,4
0.00391331117495597,0.0609281607609423,0.00490294757291368,0.0969820135551205,-0.00850984661311129,0.0931411294712966,0.5,500,1000,1,1,4
0.00303923174520034,0.0612938554650741,0.00354349582068621,0.0987300888260342,-0.0102991995263325,0.0836931158171394,0.6,500,1000,1,1,4
0.00199577817702212,0.0621318666974708,0.0087122421530201,0.101758026243808,-0.0172995292024662,0.0674819812670119,0.7,500,1000,1,1,4
0.000413262585193275,0.0633232597467856,0.00555603417004089,0.10672234171972,-0.00826080228104803,0.0420175471169692,0.8,500,1000,1,1,4
-0.00176907477987942,0.0657589485983827,0.00112707363846147,0.119757461244387,-0.00386026739085447,0.0179910903962257,0.9,500,1000,1,1,4
0.000893393797815004,0.0567583647978673,-0.00136323265173264,0.0856045703783249,0.000307718379463701,0.00825294847263957,-0.9,1000,1000,1,1,3
0.00244411947658076,0.054086209190692,0.00543042445822508,0.0818057221422022,-0.000344949577838152,0.0155839713250294,-0.8,1000,1000,1,1,3
0.000409764054466469,0.0524047113854335,0.00706261961965312,0.0799397757444502,0.00058756801246719,0.0228405834358497,-0.7,1000,1000,1,1,3
0.00167037451216485,0.0511717700455166,0.00406842876518386,0.0781926455935712,0.00255076368159531,0.0299121262177046,-0.6,1000,1000,1,1,3
0.00299300006234605,0.0502630689526264,0.0052281621534682,0.0772311921574346,-0.000402763873714604,0.0364786397299161,-0.5,1000,1000,1,1,3
-0.00224565865521643,0.0492611237991513,-0.00649423344333315,0.0755715132825265,0.00387964220925611,0.0436093987907286,-0.4,1000,1000,1,1,3
-0.00113490679867898,0.0486929758598017,-0.00172529259860382,0.0754292257667397,0.00458264651592592,0.0505045390371195,-0.3,1000,1000,1,1,3
-0.000146689457586958,0.0481549732829123,-0.00143278690915118,0.0751611502463439,0.00417011175768171,0.0572499272419673,-0.2,1000,1000,1,1,3
0.00270048421295009,0.0478729720941428,0.00759905882222451,0.0755128546254371,0.000285220201707932,0.0638672276731392,-0.1,1000,1000,1,1,3
0.0014210708408449,0.0473371442296335,0.000659570517457826,0.0750385188700253,0.00313320243497159,0.0709056058271082,0,1000,1000,1,1,3
0.00173868208145154,0.0469187184316204,0.00174827696917071,0.0752480443562552,0.00418443297767595,0.0775651341675828,0.1,1000,1000,1,1,3
0.00215913297673548,0.0464983840271588,-0.000949941329552132,0.0753158467363688,0.00964167169523576,0.0836386591860212,0.2,1000,1000,1,1,3
0.00177940955398556,0.0461913042691752,0.000115181209064621,0.0756727542972495,0.00402438781580283,0.0875506322133842,0.3,1000,1000,1,1,3
0.00357463403913403,0.0459365959355926,0.000843446993370759,0.076119092598436,-0.00014648632174421,0.0881426607198522,0.4,1000,1000,1,1,3
-0.000355555141823926,0.045838163990822,0.00463750862603754,0.0766682904831814,-0.00486049795395082,0.0835750159249518,0.5,1000,1000,1,1,3
0.00242598660413956,0.0458570006605891,0.00370740851967504,0.0769250851991857,-0.0138973782529672,0.0725946949466097,0.6,1000,1000,1,1,3
0.00214755374822761,0.0463348848358434,0.00264793474829079,0.0781046647950618,-0.00787175597894152,0.0533441392203785,0.7,1000,1000,1,1,3
0.00328585640826127,0.0473953262193842,0.00476204226049705,0.0814097387164685,-0.00408639419479902,0.0321335712363299,0.8,1000,1000,1,1,3
0.00246757032872922,0.0495026628678927,0.00393949026717742,0.0909385567475215,-0.00219204521028297,0.0134215260924405,0.9,1000,1000,1,1,3
0.00157653962185422,0.0512417636247031,0.000896891979221859,0.0744663800111991,0.000609035687870569,0.0068630137410445,-0.9,1000,1000,1,1,4
-0.00288983308801138,0.0489744573923993,-0.00126572867662696,0.0716032495850931,0.00102391711370147,0.0127078207696769,-0.8,1000,1000,1,1,4
-0.000397777558922256,0.0477178501025962,0.00419350670833091,0.0705879798247675,0.00109904054262666,0.0182450787795777,-0.7,1000,1000,1,1,4
0.00194769239509841,0.0467204518886674,-0.000604504853473238,0.0692410294485283,0.000930255969903003,0.0236975224627793,-0.6,1000,1000,1,1,4
0.000345756328237984,0.0459660532500262,0.00313354520852367,0.0688053832862492,0.0021830142800396,0.0294104899905152,-0.5,1000,1000,1,1,4
-0.000745159550649253,0.0452900367300295,0.00243609557474941,0.0681145921291168,0.00255025619512398,0.0351830417429056,-0.4,1000,1000,1,1,4
-0.000486356294616572,0.0446269876516793,-0.00288235695327652,0.0672935587264049,0.00339977467923456,0.0408659853184158,-0.3,1000,1000,1,1,4
0.000860209830658436,0.0442130912986484,0.000472070581730123,0.0669692252249423,0.00151806959112978,0.0459384701448609,-0.2,1000,1000,1,1,4
-8.88497736331089e-05,0.0437255634416903,-0.00132717054296706,0.0663858152165345,0.00234523842175542,0.0502251495983054,-0.1,1000,1000,1,1,4
-0.000137457618369633,0.0434223171218542,0.00309189845609352,0.0664179292984139,0.00318069714662116,0.054254672226357,0,1000,1000,1,1,4
0.00319366762650986,0.0431415064205216,0.000980028940796236,0.0662343811598344,0.000378246717307362,0.0577076431379396,0.1,1000,1000,1,1,4
0.000721086066693636,0.0429481935508303,0.00109417347774113,0.0663390430636376,0.00209888641135733,0.0616525468947085,0.2,1000,1000,1,1,4
0.00057282726917404,0.0428323227283502,-0.000693425645703833,0.0665913710266394,-0.000119268074859761,0.0655619064007159,0.3,1000,1000,1,1,4
4.11937636448797e-05,0.0428086376563285,0.0024898591938122,0.0674223345831988,-0.00304427050076432,0.0677878359289712,0.4,1000,1000,1,1,4
3.33777522724159e-05,0.0429311635062863,0.00313274254077396,0.0682366748597955,-0.0061658135331961,0.0665269012090979,0.5,1000,1000,1,1,4
0.00182165110561581,0.0432321404010611,0.00292891102328358,0.0694311581990333,-0.00664274581274512,0.0594590138621493,0.6,1000,1000,1,1,4
0.00139636724135321,0.0437364859149844,5.13568237257423e-05,0.071216621330993,-0.00651802876693079,0.0458713693922271,0.7,1000,1000,1,1,4
0.000271842394654374,0.0446965433218051,0.00170914913524682,0.0751470652472899,-0.00350281890182314,0.0286600266159432,0.8,1000,1000,1,1,4
-0.00038686363512584,0.0464867577461187,0.00117227887104611,0.0846838939891816,-0.000921147018167978,0.0121840502264809,0.9,1000,1000,1,1,4
0.0246362287287401,0.394051987273337,0.0631767636802742,0.642228307639649,0.0261301845964933,0.0630220944313876,-0.9,20,500,1,1,4
0.0472968731355086,0.37776205259644,0.0611475154991981,0.613040230273479,0.0476830854980832,0.115485906691862,-0.8,20,500,1,1,4
0.0165429639641307,0.356253348489592,0.00589384373775796,0.559696388033063,0.0701629040269578,0.166471043290164,-0.7,20,500,1,1,4
0.0216788124840272,0.351836055868094,0.0283795745000221,0.562899851211593,0.106037844413575,0.218652939239614,-0.6,20,500,1,1,4
0.0395451909492277,0.347209334932914,0.0104895440978409,0.546124963531598,0.115868056829273,0.254568455795315,-0.5,20,500,1,1,4
0.0547890476566259,0.345657683974896,0.0433747280177167,0.570396493758488,0.121758314058298,0.298536929307116,-0.4,20,500,1,1,4
0.0474230970478624,0.340865290104243,0.0510045821697196,0.571106555669532,0.117948876172133,0.331643701034331,-0.3,20,500,1,1,4
0.037551162931809,0.339534047557057,0.0484501653206413,0.569182149747633,0.0860360873303016,0.357048038674801,-0.2,20,500,1,1,4
0.0656962195322973,0.343913355688709,0.0868329971721784,0.593890859980654,0.0829397537202191,0.384472189775335,-0.1,20,500,1,1,4
0.0601001172775468,0.346502337622667,0.134212247810809,0.618623806402143,0.0525551038026476,0.417961628990239,0,20,500,1,1,4
0.0468149794405132,0.331785829804137,0.0104175532799043,0.549593444725475,0.0296734506748912,0.420317996691365,0.1,20,500,1,1,4
0.0711486669556789,0.340434784902946,0.079191177200032,0.591158542006172,0.00147787835542344,0.441921188014254,0.2,20,500,1,1,4
0.057193433119065,0.324737820299336,-0.0196782727814016,0.534278907174384,-0.012528567384187,0.436105793713359,0.3,20,500,1,1,4
0.0606234563767552,0.336414600605702,0.0604327216599117,0.587310457414648,-0.0777807378398215,0.433505648103263,0.4,20,500,1,1,4
0.0637507778717902,0.338514993393266,0.0891436146240808,0.604701648820935,-0.13004130933049,0.447584751569287,0.5,20,500,1,1,4
0.060300648248915,0.333028662834831,0.0255890679442758,0.590958867866521,-0.126342368312808,0.431719831331188,0.6,20,500,1,1,4
0.0459910964427089,0.337071049749857,0.0629301146794622,0.610129248649217,-0.19366764002625,0.402714610107132,0.7,20,500,1,1,4
0.0411857489043289,0.346157277845659,0.111812172085275,0.658727167675594,-0.186468638643851,0.356076088403694,0.8,20,500,1,1,4
0.0222250241433354,0.362225604180209,0.188389199127501,0.764566130474968,-0.150117405741831,0.24424924602742,0.9,20,500,1,1,4
0.0156367766274351,0.312548813817946,0.0340415082419879,0.481106717067081,0.0119918177777492,0.0458599877728776,-0.9,30,500,1,1,4
0.0238477730109568,0.301746499253474,0.0741221061506101,0.486968840594355,0.0214618123822095,0.0846982881593178,-0.8,30,500,1,1,4
-0.00210915291654269,0.287585441893432,0.0269291995325325,0.45277730316383,0.0467299237204553,0.129737259627093,-0.7,30,500,1,1,4
0.041604538914611,0.286703418745512,0.0221113426552733,0.445733140597694,0.0519087504324722,0.15876955661493,-0.6,30,500,1,1,4
0.0124127972471743,0.278149552162029,0.0145975795408398,0.439614312098176,0.076161157090005,0.201423289443842,-0.5,30,500,1,1,4
0.0169253241717038,0.276623079476585,0.0514767089028626,0.449880590669892,0.081434798381079,0.232306013671277,-0.4,30,500,1,1,4
0.0229507457850302,0.270029023076712,0.00280301719196246,0.42435037441667,0.0863182524235113,0.255394306042076,-0.3,30,500,1,1,4
0.0616765932858273,0.271285696626658,0.0439597607106872,0.442015469428979,0.0650383730637057,0.280437049717496,-0.2,30,500,1,1,4
0.0659779172886255,0.270989482790286,0.0289185316235373,0.431157089891108,0.0638960745563288,0.306836252202519,-0.1,30,500,1,1,4
0.062384628828579,0.269612722351955,0.0435544242592583,0.448733361134612,0.0644660881232043,0.326923961289791,0,30,500,1,1,4
0.0251614875905857,0.267751445211821,0.0517339298455726,0.450519328506394,0.0393557702308317,0.339865147096634,0.1,30,500,1,1,4
0.0401034484671274,0.266755107186634,0.0435571614350578,0.447090060075442,0.00308364687914342,0.352136391895941,0.2,30,500,1,1,4
0.036655129523489,0.265607188678925,0.0458076394852627,0.446106748712426,-0.0299883923125508,0.360261978158281,0.3,30,500,1,1,4
0.0534437022159758,0.265066689364665,0.0243803160324188,0.443118782512235,-0.0396724371100066,0.3610853655376,0.4,30,500,1,1,4
0.0588692674991681,0.2677075275046,0.0542180581615742,0.456635249249703,-0.0829174723126874,0.349232253388619,0.5,30,500,1,1,4
0.0337313558799989,0.268310982091944,0.0537848548307137,0.463619089603464,-0.140546187470757,0.351070003588695,0.6,30,500,1,1,4
0.0450888491989842,0.270064812118681,0.0589703318169648,0.470753584634067,-0.166846826256238,0.332389838727378,0.7,30,500,1,1,4
0.0533237831860096,0.27402961125129,0.0518849956232306,0.493080395394373,-0.136584801598127,0.271742709139635,0.8,30,500,1,1,4
0.0333203618088466,0.287209106684088,0.11000021950238,0.573305515095101,-0.100125472153567,0.157942853997241,0.9,30,500,1,1,4
0.013223938267898,0.268561627262761,0.0270757689087235,0.410752019739211,0.00687400258167439,0.0378801860993174,-0.9,40,500,1,1,4
0.00907515124294795,0.254159265689891,0.00852701828210873,0.383583507544553,0.0202244705811448,0.072092426027418,-0.8,40,500,1,1,4
0.0222278589949369,0.249855393475529,0.0409819603495572,0.389158583818409,0.0279084599015068,0.103793802663424,-0.7,40,500,1,1,4
0.0209173293236128,0.24248105961946,0.0171101334119135,0.375146361905435,0.0279733795757439,0.131801274817549,-0.6,40,500,1,1,4
0.0217974763259644,0.241077636958839,0.0232700522977252,0.375712074309482,0.0483589584465123,0.167599306296844,-0.5,40,500,1,1,4
0.0368028662051858,0.237906057838292,0.0331885811975434,0.376168106837563,0.0582677232088204,0.191760646059116,-0.4,40,500,1,1,4
0.0152635062734811,0.235106861859751,0.0464246700393285,0.377076170777815,0.0348759346017113,0.213922481342568,-0.3,40,500,1,1,4
0.0161967963167699,0.230792776226972,0.029138964081375,0.367865312476908,0.073092184284249,0.246445405605201,-0.2,40,500,1,1,4
0.0372416123569509,0.227098305151985,0.0030982007294138,0.35944895569135,0.0730077183443164,0.262105682511878,-0.1,40,500,1,1,4
0.0275635505273648,0.230476177356989,0.0488687108304206,0.376144492718261,0.0396913587434285,0.284721513151899,0,40,500,1,1,4
0.0237432551538926,0.226348042783436,0.00626966622483964,0.363058374395689,0.0522551405280288,0.287363363292812,0.1,40,500,1,1,4
0.0249244934941202,0.226086903420418,0.0183323985909742,0.366166272196181,0.0272727058259131,0.306914490984158,0.2,40,500,1,1,4
0.0380555401543347,0.228141972552192,0.0463619299662243,0.381537620281583,-0.00833627004603314,0.311030886271248,0.3,40,500,1,1,4
0.0357605543483004,0.226426502779253,0.009524314720359,0.368180204409834,-0.0301932854417142,0.311208152379448,0.4,40,500,1,1,4
0.0236492041082251,0.225300594518475,0.0161273301169146,0.372535188590818,-0.0703533684356615,0.305306851158214,0.5,40,500,1,1,4
0.0344985713614731,0.228464093562559,0.0494009999671665,0.391100552106015,-0.100873667295447,0.296262781615371,0.6,40,500,1,1,4
0.0329061571200362,0.229475192916555,0.0161918159463233,0.389336017515273,-0.0956212005963894,0.266094439935229,0.7,40,500,1,1,4
0.0221939724765622,0.233771750263063,0.0478615143512055,0.414989432115685,-0.103489502316682,0.22620140867497,0.8,40,500,1,1,4
0.0194178724174764,0.239800439572935,0.0404793649623851,0.4547105083511,-0.074099633075688,0.123482037956394,0.9,40,500,1,1,4
0.0235246432987087,0.240161846270048,0.0311721882811149,0.365569395809944,0.00637925783292728,0.0337282533623343,-0.9,50,500,1,1,4
0.00512077983809098,0.223560992673118,-0.0232904105786986,0.328690129795077,0.0140698824427663,0.0622149095812053,-0.8,50,500,1,1,4
-0.000139750772759367,0.217402263131224,-0.00514758116492737,0.325388706078353,0.0258687915023325,0.0905238123847596,-0.7,50,500,1,1,4
0.0406080014752888,0.217397066726464,0.0221504184681832,0.333924510416666,0.020763538352916,0.117054720828235,-0.6,50,500,1,1,4
